opening_range_bars,full_session_bars,target_r,include_partial_sessions,mode,hold_bars,vwap_slope_lookback,vwap_slope_min,max_vwap_distance_or_width,min_or_width_bps,max_or_width_bps,max_failure_bars,wick_ratio_threshold,reversal_target_mode,allow_long,allow_short,sessions_tested,sessions_skipped,trade_count,win_rate,gross_pnl_per_share,average_r,median_r,max_drawdown_per_share,long_count,short_count,continuation_count,reversal_count,buy_hold_pnl_per_share,daily_open_close_long_pnl_per_share,daily_after_or_long_pnl_per_share
3,78,0.75,False,hybrid,1,3,0.0,2.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.4943820224719101,11.46772974220741,0.0023868477552641625,-0.3883089770354911,8.555000000000035,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,2.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.4943820224719101,11.46772974220741,0.0023868477552641625,-0.3883089770354911,8.555000000000035,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,,0.0,,3,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,,0.0,,5,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,,40.0,,3,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,,40.0,,5,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,1.0,0.0,,3,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,1.0,0.0,,5,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,1.0,40.0,,3,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,1.0,40.0,,5,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,2.0,0.0,,3,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,2.0,0.0,,5,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,2.0,40.0,,3,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,1,3,0.0,2.0,40.0,,5,0.4,VWAP,True,True,91,2,89,0.5842696629213483,11.201715100051075,0.06365264902013532,0.3483146067415594,7.649999999999977,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,1.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,1.0,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,1.0,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,1.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,1.0,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,1.0,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,2.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,2.0,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,2.0,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,2.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,2.0,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,2.0,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.4606741573033708,10.68499999999986,0.056382411286624357,-0.48265895953757576,7.860000000000042,52,37,46,43,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,0.0,,2,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,0.0,,3,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,0.0,,5,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,40.0,,2,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,40.0,,3,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,,40.0,,5,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,1.0,0.0,,2,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,1.0,0.0,,3,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,1.0,0.0,,5,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,1.0,40.0,,2,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,1.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,0.75,False,hybrid,2,0,0.0,1.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.48314606741573035,10.582653461859195,-0.04803284354572045,-0.43396226415094996,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
